wav_filename,transcript
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0009.wav,a estos espacios desde abril trece tuvimos dieciocho espacios que presentaron un proyecto inédito
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0010.wav,y invitamos a la gente a salir a la calle a venir a ver expocisiones gratuitas a venir a ver
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0011.wav,perfecto de este proyecto cultural e al que yo e quiero creer que se va a convertir en un movimiento ciudadano a la fecha llevamos e
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0012.wav,ocho ediciones e en la última edición tuvimos más de setenta espacios tenemos dividido ahora el corredor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0013.wav,en el corredor cultural que sigue siendo el corazón de las tiendas y las galerias de diseño tenemos un corredor ambiental
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0014.wav,al que invitamos e gente que esté haciendo acciones ambientales dentro de la roma condesa para difundir
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0015.wav,sus e sus acciones como los sembradores urbanos como el huerto romita como el mercado del cien e tenemos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0016.wav,como parte de ese corredor e ese corredor ambiental una caminata canina que ha tenido un éxito tremendo en esta zona que es canina ahí la pueden ver
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0017.wav,hemos tenido también en esta última edición un corredor gastronómico esta zona un poco e las cifras que pueden ver
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0018.wav,los asistentes la mayor parte de los eventos con excepcion de lo gastronómico son gratuitos e esta última edición tuvimos ocho mil personas setenta
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0019.wav,e yo estoy segura que este proyecto puede ser replicable en distintas zonas de la ciudad me han preguntado que por qué no voy a otras zonas a hacer este proyecto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_003_SPA_0020.wav,por qué no los vecinos de cada zona se organizan y organizan un corredor cultural de su zona ellos saben quién vive ahí ellos saben que
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0001.wav,el día que dejemos que que avancemos para perder este miedo y que nos reconozcamos a todos como personas iguales
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0002.wav,buenas tardes mi nombre es ana laura gonzalez y voy a hacerles una pregunta
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0003.wav,o vivir en una sociedad que ignara que ignora y rechaza esta realidad es decir una persona con discapacidad e
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0004.wav,generalmente tiene una serie de actividades en su vida que a lo mejor quién no las tiene no por ejemplo la terapia física
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0005.wav,y aun y por ejemplo cuando una persona después de mucha reabilitación y de mucho esfuerzo logra ponerse de pie y salir a la calle con una andadera
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0006.wav,sale a la calle y la gente sigue observandola raro porque trae una andadera y eso es como lo más normal
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0007.wav,o sigue un espacio azul en los estacionamientos porque nadie vien ahorita y no pasa nada ósea es este
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0008.wav,hace doce años años en el año dosmil estaba yo en una junta con unos scouts y llegaron a invitarnos a una capacitación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0009.wav,para un programa de convivencia con personas con discapacidad y voluntarios em y por lo vesco me llamó la atención fuí no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0010.wav,ahí en esa en esa junta en esa capacitación conocí a a estela estela villareal es la fundadora de unidos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0011.wav,estela villareal es la más chica de cinco hermanos es la del moñito blanco ella es cuando nació ella
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0012.wav,e nunca se pregunto bueno porque mis hermanos están en una silla de ruedas o porque mis hermanos les tienen que dar de comer en la boca porque ellos no van a una escuela como la mía
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0013.wav,ella para ella era algo muy normal era su vida así y este y a lo mejor pensaba que en las casas de toda la gente había unos hermanos como los suyos no porque era algo muy común
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0014.wav,bueno empieza a darse cuenta de que la gente fuera de su familia no los ve como ella los veía no la gente e al llegar ellos a una a un lugar público la gente se alejaba
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0015.wav,sus mismos amigos no querian ir a su casa porque pues ahí estaban los hermanos entonces era como complicado el estar con ellos o convivir con ellos porque pues simplemente no los conocian
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0016.wav,y eso era la realización que ella tenía la gente no no lo hace por maldad la gente no no se acerca a ellos o no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0017.wav,y como familia tenia dos opciones quedarse en su casa donde todo se veía bonito y donde todos se querian y se respetaban
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0018.wav,o querer algo donde e las personas convivieran con las personas con discapacidad y de esa manera se se e enriquecieran de esta relación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0019.wav,bueno pues fue e esa historia la que me gustó me enganche un chorro y me quede en esa en esa institución no mi primera actividad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0020.wav,entonces era como la onda hippie y yo llegué muy emocionada que iba a pasar a quién iba a conocer y conocí a mary fer esa niña que esta en la foto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0021.wav,e esta niña tiene e una discapacidad intelectual un poquito severa casi no habla tiene rasgos autistas no se comunica mucho con la gente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0022.wav,entonces ese día en vez de de bailar como era lo que se esperaba en la disco estuve toda el todo el tiempo en la alfombra
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0023.wav,e porque a mary fer le gustaba mucho ver pasar las luces de colores e por el suelo en especial el azul gritaba mucho el colo azul
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0024.wav,y la verdad es que yo disfruté mucho mucho ese momento como algo tan simple le traia tanta alegria a una persona que quizá
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0025.wav,y no lo sufria bastante no y pues yo creo que en ese día y en ese momento entre hippies encontre mi vocación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0026.wav,hace dos años que estoy en esto viendo esas historias de de transformación y de alegría
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0027.wav,pero pues no siempre todo es alegría lo comentaban lucina y luis hace rato en su plática cuando la discapacidad llega
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0028.wav,no son no a veces hay miedo a veces hay incertidumbre y no sabes que va a pasar no sabes
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0029.wav,e de que se trata y es casi como una película de terror cuando vemos una película de miedo la primera vez
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0030.wav,estas angustiado no sabes que va a pasar te asustas no quieres ver te quieres voltear pero cuando una segunda después de una vez
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0031.wav,pues ya no te asusta porque ya sabes que sigue no ya sbaes lo que pasa y y eso es lo que vemos en los voluntarios cuando llegan a
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0032.wav,de que manera van a convivir con las personas con discapacidad pero ellos a traves de esas convivencias saben encontrar alegría en los detalles más simples
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0033.wav,como le sucedió a viviana y conoció a diego un chico con discapacidad física con paralisis cerebral
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0034.wav,ella disfrutaba tanto estar con él y se divertia tanto en los paseos con él que no podia entender como su mamá había decidido abandonarlo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0035.wav,y no darse la oportunidad de de vivir esto tan rico con el no y en contra de lo que muchos podemos pensar que las personas con discapacidad tienen su
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0036.wav,este que las personas con discapacidad están en su en su rollo y no se dan cuenta de lo que sucede al rededor
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0037.wav,pues eso no es verdad no somos somos iguales y eso lo entendió de unidos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0038.wav,e un día platicando con ely ely tiene discapacidad intelectual es muy independiente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0039.wav,ella estaba muy triste ese día y le platicaba a rodrigo que habia problemas en su casa y que estaba un poquito deprimida y rodrigo se sorprendio bastante
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0040.wav,y en ese momento se dió cuenta pues que realmente son como cualquiera y tenemos momentos de alegría y momentos e de tristeza y días buenos y días malos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0041.wav,y pues hizo el click de que pues realmente somos iguales como personas actualmente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0042.wav,actualemente rodrigo tiene su circulo de amigos más cercanos a personas con discapacidad con quién sale con quién viaja y se divierte
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0043.wav,esto buno ya lo mencionaban en varias pláticas este tenemos que ver a la gente sin prejuicios y no solamente a las personas con discapacidad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0044.wav,cuando juzgamos a alguien solo por lo que vemos podemos tener una infinidad de de ideas no en la cabeza este
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0045.wav,el la discapacidad como parte de su vida es realmente un buen amigo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0046.wav,él es amigo de charly charly tiene paralisis cerebral y un poco de discapacidad intelectual charly cada que le pedia ir al baño
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0047.wav,tener esta relación de amistad platicando con los papás de charly le dijeron que él puede ir perfectamente solo al baño no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0048.wav,e ese cariño que le tenía le hizo lo hizo no ver las capacidades de charly lo lo subestimo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0049.wav,en sus capacidades no pero eso no significa que las personas con discapacidad no necesiten de nuestra ayuda o de ayuda de los demás no pero
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0050.wav,e pero esta ayuda que podemos dar también tenemos que estar dispuestos a a recibirlo no y a enriquecernos con esta
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0051.wav,con esta relación esto lo entendió hector hector era el coordinador del grupo de personas con discapacidad física el sabia exactamente lo que tenia que hacer cuando llegaba
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0052.wav,a la actividad tenía que e ayudarlos a subir a las sillas a ponerlos a dales de comer a asistirlos a ayudarlos en el baño etcetera no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0053.wav,él sabia que el estaba ahí para para apoyarlos y para ayudarlos pero fue cuando fuimos a la pisa de hielo ahí estamos con edit
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0054.wav,egresada de sidit por cierto cuando fuimos a la pista de hielo se dió cuenta de que si no hubiera sido por eri y su silla de ruedas no hubiera salido de
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0055.wav,del suelo ese día y es un ejemplo como muy gráfico no pero pero e este si le abrió la cabeza para
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0056.wav,para para estar abiertos a todo lo que lo que podemos recibir en una relación hector es mi esposo hace siete años
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0057.wav,me pongo en tus zapatos y no en te veo como una persona reconozco tu historia la respeto y te acepto tal y como eres no
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0058.wav,eso es lo que nos lleva a a ese momento de transformación y yo creo que la empatía es lo que hace que todo que todo funcione en
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0059.wav,un un arquitecto empático se va a acordar de las rampas se va a acordar de los espacios adecuados para para una persona con una silla de ruedas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_004_SPA_0060.wav,y yo creo que que podemos tener la sociedad que queremos podemos llegar a a tener esta e esto que soñamos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_005_SPA_0001.wav,hola primero que nada quiero felicitar la iniciativa de trear ted a un lugar tan maravilloso como san miguel de allende
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_005_SPA_0002.wav,pero también a un lugar que necesita espacios como este como es méxico mi nombre es andrea ruiz sanchez
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_005_SPA_0003.wav,yo más seis amigos somos socios fundadores de una sociedad civil que se llama pase usted y es la historia de esta que vengo a contarles
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_005_SPA_0004.wav,por donde empezar como muchos inicios todo empezó con una crisis la crisis de todo aquel que sale de la carrera univesitaria y no sabe hacia donde ir
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_005_SPA_0005.wav,y se encuentra con el cruel mercado laboral siendo re e siendo grado de relaciones internacionales
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_005_SPA_0006.wav,yo veía mi camino con pocas opciones o ser empleada de una de una empresa o funcionaria del gobierno
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_F_005_SPA_0007.wav,pero realmente trate todas estas opciones y yo no era de ahí e por distintas razones se me presentó la oportunidad de crear mi propio proyecto desde cero
